ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual,ride_length,day_of_week
E5D6B1FB709D8B67,classic_bike,2022-04-10 12:43:05.000000 UTC,2022-04-10 13:09:25.000000 UTC,Canal St & Taylor St,Larrabee St & Armitage Ave,member,0-0 0 0:26:20,Sunday
4358D78B8594D5AE,classic_bike,2022-04-10 13:01:01.000000 UTC,2022-04-10 13:44:32.000000 UTC,Canal St & Taylor St,Canal St & Madison St,member,0-0 0 0:43:31,Sunday
5D4884AB4C45348D,electric_bike,2022-04-10 14:09:25.000000 UTC,2022-04-10 14:16:46.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:7:21,Sunday
801B2C7E59C49E98,electric_bike,2022-04-10 14:25:16.000000 UTC,2022-04-10 15:16:33.000000 UTC,Canal St & Taylor St,Dearborn Pkwy & Delaware Pl,casual,0-0 0 0:51:17,Sunday
43384127C4CBEE99,docked_bike,2022-04-10 14:29:38.000000 UTC,2022-04-10 14:54:55.000000 UTC,Canal St & Taylor St,Dearborn Pkwy & Delaware Pl,casual,0-0 0 0:25:17,Sunday
7F9D957FD952B74D,docked_bike,2022-04-10 14:29:57.000000 UTC,2022-04-10 14:54:49.000000 UTC,Canal St & Taylor St,Dearborn Pkwy & Delaware Pl,casual,0-0 0 0:24:52,Sunday
B90468443288E5C9,electric_bike,2022-04-10 15:21:06.000000 UTC,2022-04-10 15:32:11.000000 UTC,Canal St & Taylor St,Wabash Ave & 9th St,member,0-0 0 0:11:5,Sunday
87D16A465133C370,electric_bike,2022-04-10 15:21:12.000000 UTC,2022-04-10 15:31:52.000000 UTC,Canal St & Taylor St,Wabash Ave & 9th St,member,0-0 0 0:10:40,Sunday
F6F2458ABC577839,classic_bike,2022-04-10 15:22:13.000000 UTC,2022-04-10 15:30:57.000000 UTC,Canal St & Taylor St,Clinton St & Lake St,member,0-0 0 0:8:44,Sunday
B8F621012BF67835,classic_bike,2022-04-10 15:54:32.000000 UTC,2022-04-10 16:01:12.000000 UTC,Canal St & Taylor St,Dearborn St & Van Buren St,member,0-0 0 0:6:40,Sunday
33211F6170FA9862,electric_bike,2022-04-11 00:45:03.000000 UTC,2022-04-11 01:38:31.000000 UTC,Canal St & Taylor St,Franklin St & Adams St (Temp),casual,0-0 0 0:53:28,Monday
038095EB45C3237B,electric_bike,2022-04-11 08:11:28.000000 UTC,2022-04-11 08:26:22.000000 UTC,Canal St & Taylor St,Wabash Ave & Grand Ave,member,0-0 0 0:14:54,Monday
4F33F7EEF7C1DD98,classic_bike,2022-04-11 08:52:50.000000 UTC,2022-04-11 08:57:12.000000 UTC,Canal St & Taylor St,Desplaines St & Jackson Blvd,casual,0-0 0 0:4:22,Monday
B356F17787B64364,electric_bike,2022-04-11 10:53:55.000000 UTC,2022-04-11 11:02:58.000000 UTC,Canal St & Taylor St,Racine Ave & Congress Pkwy,member,0-0 0 0:9:3,Monday
837EE1B3EF12FB53,electric_bike,2022-04-11 13:26:36.000000 UTC,2022-04-11 14:17:25.000000 UTC,Canal St & Taylor St,None given,casual,0-0 0 0:50:49,Monday
48C51128C478C389,electric_bike,2022-04-11 15:42:49.000000 UTC,2022-04-11 15:48:41.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:5:52,Monday
CA7BD3BE5A391291,classic_bike,2022-04-11 16:55:07.000000 UTC,2022-04-11 16:59:27.000000 UTC,Canal St & Taylor St,Delano Ct & Roosevelt Rd,member,0-0 0 0:4:20,Monday
8510FEBAC3B7FF06,classic_bike,2022-04-11 17:02:53.000000 UTC,2022-04-11 17:11:34.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:8:41,Monday
CEE4687CC05EC4AF,classic_bike,2022-04-11 18:23:33.000000 UTC,2022-04-11 18:51:01.000000 UTC,Canal St & Taylor St,State St & Chicago Ave,member,0-0 0 0:27:28,Monday
8BD64CFD9BCBED11,classic_bike,2022-04-11 18:45:59.000000 UTC,2022-04-11 18:58:49.000000 UTC,Canal St & Taylor St,Wells St & Huron St,member,0-0 0 0:12:50,Monday
79577C522FFF6607,electric_bike,2022-04-11 18:48:15.000000 UTC,2022-04-11 18:56:57.000000 UTC,Canal St & Taylor St,Wabash Ave & 9th St,casual,0-0 0 0:8:42,Monday
99E606D638CBAD0A,electric_bike,2022-04-11 19:14:33.000000 UTC,2022-04-11 20:42:07.000000 UTC,Canal St & Taylor St,Clybourn Ave & Division St,member,0-0 0 1:27:34,Monday
B2C531325E1C029F,electric_bike,2022-04-11 19:35:03.000000 UTC,2022-04-11 19:48:05.000000 UTC,Canal St & Taylor St,Clinton St & Lake St,member,0-0 0 0:13:2,Monday
B8D6F0798575F0C0,electric_bike,2022-04-11 20:12:27.000000 UTC,2022-04-11 20:22:51.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:10:24,Monday
604AD903355CD3F9,classic_bike,2022-04-11 20:59:21.000000 UTC,2022-04-11 21:06:14.000000 UTC,Canal St & Taylor St,Clark St & 9th St (AMLI),member,0-0 0 0:6:53,Monday
40702F3438D2F501,electric_bike,2022-04-11 21:20:43.000000 UTC,2022-04-11 21:27:42.000000 UTC,Canal St & Taylor St,Throop St & Taylor St,member,0-0 0 0:6:59,Monday
2728A8C66CF58D64,electric_bike,2022-04-12 01:35:55.000000 UTC,2022-04-12 01:40:27.000000 UTC,Canal St & Taylor St,Jefferson St & Monroe St,casual,0-0 0 0:4:32,Tuesday
C05D079D63E6A45F,classic_bike,2022-04-12 05:27:21.000000 UTC,2022-04-12 05:31:08.000000 UTC,Canal St & Taylor St,Canal St & Adams St,member,0-0 0 0:3:47,Tuesday
5C5DA453BCC4EBDE,classic_bike,2022-04-12 06:21:45.000000 UTC,2022-04-12 06:27:20.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:5:35,Tuesday
495FA8C6C17AC70B,electric_bike,2022-04-12 07:36:11.000000 UTC,2022-04-12 07:45:47.000000 UTC,Canal St & Taylor St,Dearborn St & Monroe St,casual,0-0 0 0:9:36,Tuesday
A3C685535788CA51,electric_bike,2022-04-12 07:43:02.000000 UTC,2022-04-12 07:49:21.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,member,0-0 0 0:6:19,Tuesday
89A45EEA749C8128,electric_bike,2022-04-12 08:17:34.000000 UTC,2022-04-12 08:23:35.000000 UTC,Canal St & Taylor St,LaSalle St & Jackson Blvd,member,0-0 0 0:6:1,Tuesday
7DE21D7D4D658D47,electric_bike,2022-04-12 08:45:33.000000 UTC,2022-04-12 08:49:51.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:4:18,Tuesday
D49B67C04A702A23,electric_bike,2022-04-12 11:18:58.000000 UTC,2022-04-12 11:24:06.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:5:8,Tuesday
6CDF35854637657A,electric_bike,2022-04-12 14:08:29.000000 UTC,2022-04-12 14:27:20.000000 UTC,Canal St & Taylor St,State St & 33rd St,member,0-0 0 0:18:51,Tuesday
A380DDB2917EEB1D,electric_bike,2022-04-12 14:26:30.000000 UTC,2022-04-12 14:31:27.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:4:57,Tuesday
CD5635AEB8BA1E1B,electric_bike,2022-04-12 14:35:12.000000 UTC,2022-04-12 14:44:17.000000 UTC,Canal St & Taylor St,Wabash Ave & 16th St,member,0-0 0 0:9:5,Tuesday
5A15B0D819D43E25,electric_bike,2022-04-12 15:17:38.000000 UTC,2022-04-12 15:41:50.000000 UTC,Canal St & Taylor St,None given,casual,0-0 0 0:24:12,Tuesday
FD5FCC4DB50E7878,classic_bike,2022-04-12 15:42:00.000000 UTC,2022-04-12 16:55:24.000000 UTC,Canal St & Taylor St,State St & 35th St,casual,0-0 0 1:13:24,Tuesday
6BF15D828E3D826D,docked_bike,2022-04-12 15:47:23.000000 UTC,2022-04-12 17:05:23.000000 UTC,Canal St & Taylor St,Wentworth Ave & 35th St,casual,0-0 0 1:18:0,Tuesday
FD4EE7C618500030,docked_bike,2022-04-12 15:52:41.000000 UTC,2022-04-12 16:08:47.000000 UTC,Canal St & Taylor St,Wabash Ave & Adams St,casual,0-0 0 0:16:6,Tuesday
6825D2FB838D2BC3,classic_bike,2022-04-12 16:42:28.000000 UTC,2022-04-12 17:10:24.000000 UTC,Canal St & Taylor St,Wabash Ave & Grand Ave,member,0-0 0 0:27:56,Tuesday
4C150577C7746E20,electric_bike,2022-04-12 18:22:03.000000 UTC,2022-04-12 18:42:53.000000 UTC,Canal St & Taylor St,New St & Illinois St,casual,0-0 0 0:20:50,Tuesday
38DEF25AFE49931D,classic_bike,2022-04-12 18:33:46.000000 UTC,2022-04-12 18:45:51.000000 UTC,Canal St & Taylor St,Wells St & Huron St,member,0-0 0 0:12:5,Tuesday
532BE8AC9256161A,electric_bike,2022-04-12 18:47:08.000000 UTC,2022-04-12 18:57:33.000000 UTC,Canal St & Taylor St,Aberdeen St & Jackson Blvd,casual,0-0 0 0:10:25,Tuesday
ED75BDEC1775FF12,electric_bike,2022-04-12 19:31:54.000000 UTC,2022-04-12 19:33:59.000000 UTC,Canal St & Taylor St,Clinton St & Tilden St,member,0-0 0 0:2:5,Tuesday
BAB27F85A7BCA70B,classic_bike,2022-04-12 19:35:38.000000 UTC,2022-04-12 19:41:31.000000 UTC,Canal St & Taylor St,Canal St & Adams St,member,0-0 0 0:5:53,Tuesday
53F8D8E6231DD221,classic_bike,2022-04-12 20:36:56.000000 UTC,2022-04-12 20:44:31.000000 UTC,Canal St & Taylor St,Michigan Ave & 8th St,member,0-0 0 0:7:35,Tuesday
1BE54096148FD23A,classic_bike,2022-04-12 20:41:34.000000 UTC,2022-04-12 20:57:57.000000 UTC,Canal St & Taylor St,Michigan Ave & Lake St,casual,0-0 0 0:16:23,Tuesday
2A3B590098EB5E71,classic_bike,2022-04-12 21:06:43.000000 UTC,2022-04-12 21:13:47.000000 UTC,Canal St & Taylor St,Throop St & Taylor St,member,0-0 0 0:7:4,Tuesday
7E6D2B3CBF22A675,classic_bike,2022-04-12 23:26:33.000000 UTC,2022-04-12 23:32:18.000000 UTC,Canal St & Taylor St,Dearborn St & Van Buren St,member,0-0 0 0:5:45,Tuesday
8800B2BCDB27AD2C,electric_bike,2022-04-13 06:56:08.000000 UTC,2022-04-13 07:02:29.000000 UTC,Canal St & Taylor St,Normal Ave & Archer Ave,member,0-0 0 0:6:21,Wednesday
E0D55A88CC7E932C,classic_bike,2022-04-13 09:05:01.000000 UTC,2022-04-13 09:07:04.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,member,0-0 0 0:2:3,Wednesday
D870F87B69EE16F0,electric_bike,2022-04-13 12:55:55.000000 UTC,2022-04-13 13:02:47.000000 UTC,Canal St & Taylor St,Peoria St & Jackson Blvd,member,0-0 0 0:6:52,Wednesday
1916C3C5E7E2556D,electric_bike,2022-04-13 13:08:54.000000 UTC,2022-04-13 13:13:22.000000 UTC,Canal St & Taylor St,Franklin St & Adams St (Temp),member,0-0 0 0:4:28,Wednesday
D1E9E57CFB8AD3A0,classic_bike,2022-04-13 13:34:32.000000 UTC,2022-04-13 13:45:51.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:11:19,Wednesday
67F4880777E69DB3,electric_bike,2022-04-13 15:06:50.000000 UTC,2022-04-13 15:36:40.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:29:50,Wednesday
86C2A18573721C0F,classic_bike,2022-04-13 15:22:01.000000 UTC,2022-04-13 15:27:38.000000 UTC,Canal St & Taylor St,Franklin St & Jackson Blvd,member,0-0 0 0:5:37,Wednesday
B19D3A0EF72D0EAA,classic_bike,2022-04-13 16:03:59.000000 UTC,2022-04-13 17:14:38.000000 UTC,Canal St & Taylor St,State St & 35th St,casual,0-0 0 1:10:39,Wednesday
BBF395CC7A38CB35,classic_bike,2022-04-13 20:26:43.000000 UTC,2022-04-13 20:38:44.000000 UTC,Canal St & Taylor St,Clinton St & Lake St,member,0-0 0 0:12:1,Wednesday
36821E8AE16D3001,electric_bike,2022-04-13 21:05:47.000000 UTC,2022-04-13 21:10:24.000000 UTC,Canal St & Taylor St,Throop St & Taylor St,member,0-0 0 0:4:37,Wednesday
C4BD2CF1EBB30FCA,electric_bike,2022-04-13 23:08:20.000000 UTC,2022-04-13 23:22:30.000000 UTC,Canal St & Taylor St,Orleans St & Elm St,member,0-0 0 0:14:10,Wednesday
ED0DD8FE3C126588,classic_bike,2022-04-14 07:02:03.000000 UTC,2022-04-14 07:11:11.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:9:8,Thursday
9F070A1CEC465949,classic_bike,2022-04-14 07:29:30.000000 UTC,2022-04-14 07:36:23.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:6:53,Thursday
282C77922C49210C,electric_bike,2022-04-14 08:06:34.000000 UTC,2022-04-14 08:10:06.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,member,0-0 0 0:3:32,Thursday
059649ABC56B2A2B,electric_bike,2022-04-14 10:08:15.000000 UTC,2022-04-14 10:21:52.000000 UTC,Canal St & Taylor St,Wells St & Evergreen Ave,casual,0-0 0 0:13:37,Thursday
F3DCFFAD05B0B83A,electric_bike,2022-04-14 12:42:11.000000 UTC,2022-04-14 12:46:50.000000 UTC,Canal St & Taylor St,Jefferson St & Monroe St,casual,0-0 0 0:4:39,Thursday
F4C36145A39FD1FD,electric_bike,2022-04-14 14:15:49.000000 UTC,2022-04-14 14:20:39.000000 UTC,Canal St & Taylor St,Clinton St & Washington Blvd,member,0-0 0 0:4:50,Thursday
5F85A8132C18CF0C,electric_bike,2022-04-14 15:00:21.000000 UTC,2022-04-14 15:06:15.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:5:54,Thursday
BA195EFD2E2A996B,electric_bike,2022-04-14 15:31:59.000000 UTC,2022-04-14 15:36:41.000000 UTC,Canal St & Taylor St,Federal St & Polk St,casual,0-0 0 0:4:42,Thursday
FA6ABEB2BB47C298,electric_bike,2022-04-14 16:42:35.000000 UTC,2022-04-14 16:53:17.000000 UTC,Canal St & Taylor St,Jefferson St & Monroe St,casual,0-0 0 0:10:42,Thursday
7FD95EB31F182C0A,electric_bike,2022-04-14 17:07:47.000000 UTC,2022-04-14 17:17:47.000000 UTC,Canal St & Taylor St,Loomis St & Jackson Blvd,casual,0-0 0 0:10:0,Thursday
C78B0D1EC62B6112,electric_bike,2022-04-14 17:08:02.000000 UTC,2022-04-14 17:17:51.000000 UTC,Canal St & Taylor St,Loomis St & Jackson Blvd,casual,0-0 0 0:9:49,Thursday
D6A1A923A1301CE1,electric_bike,2022-04-14 18:09:40.000000 UTC,2022-04-14 18:17:43.000000 UTC,Canal St & Taylor St,Wabash Ave & 9th St,member,0-0 0 0:8:3,Thursday
820021F3AFA3BEFB,classic_bike,2022-04-14 19:08:13.000000 UTC,2022-04-14 19:23:29.000000 UTC,Canal St & Taylor St,Clark St & Elm St,member,0-0 0 0:15:16,Thursday
DB45BED3D0371E28,electric_bike,2022-04-14 19:14:38.000000 UTC,2022-04-14 19:21:29.000000 UTC,Canal St & Taylor St,Clinton St & Lake St,casual,0-0 0 0:6:51,Thursday
303CB4D739BB9C0C,classic_bike,2022-04-14 19:31:38.000000 UTC,2022-04-14 19:34:55.000000 UTC,Canal St & Taylor St,Clinton St & Tilden St,member,0-0 0 0:3:17,Thursday
6013474622EE82AD,classic_bike,2022-04-14 20:21:19.000000 UTC,2022-04-14 20:28:54.000000 UTC,Canal St & Taylor St,Michigan Ave & 8th St,member,0-0 0 0:7:35,Thursday
69A56A34A0041C67,classic_bike,2022-04-14 20:25:20.000000 UTC,2022-04-14 21:18:11.000000 UTC,Canal St & Taylor St,Clinton St & Roosevelt Rd,member,0-0 0 0:52:51,Thursday
0B6B971B766585B7,classic_bike,2022-04-14 20:37:22.000000 UTC,2022-04-14 21:09:56.000000 UTC,Canal St & Taylor St,Halsted St & Maxwell St,casual,0-0 0 0:32:34,Thursday
33D065E79F54F739,classic_bike,2022-04-14 21:27:55.000000 UTC,2022-04-14 23:19:46.000000 UTC,Canal St & Taylor St,Franklin St & Chicago Ave,casual,0-0 0 1:51:51,Thursday
AA9CE90574F9E955,electric_bike,2022-04-14 21:28:37.000000 UTC,2022-04-14 21:47:22.000000 UTC,Canal St & Taylor St,Western Ave & Congress Pkwy,casual,0-0 0 0:18:45,Thursday
3F5712FC1485F479,electric_bike,2022-04-14 23:54:27.000000 UTC,2022-04-15 00:14:34.000000 UTC,Canal St & Taylor St,Damen Ave & Cortland St,member,0-0 0 0:20:7,Thursday
36ABE878BF32738C,electric_bike,2022-04-15 09:09:03.000000 UTC,2022-04-15 09:32:34.000000 UTC,Canal St & Taylor St,Bissell St & Armitage Ave,casual,0-0 0 0:23:31,Friday
B053D2A1741AD7AE,classic_bike,2022-04-15 10:53:58.000000 UTC,2022-04-15 11:13:15.000000 UTC,Canal St & Taylor St,State St & Randolph St,casual,0-0 0 0:19:17,Friday
863F08675C62F7DA,electric_bike,2022-04-15 11:59:40.000000 UTC,2022-04-15 12:02:15.000000 UTC,Canal St & Taylor St,Canal St & Taylor St,casual,0-0 0 0:2:35,Friday
2D2D1F1816557525,classic_bike,2022-04-15 12:03:33.000000 UTC,2022-04-15 12:13:13.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:9:40,Friday
0CD81AEDE36B5B8A,electric_bike,2022-04-15 12:05:05.000000 UTC,2022-04-15 12:18:35.000000 UTC,Canal St & Taylor St,Clinton St & Roosevelt Rd,casual,0-0 0 0:13:30,Friday
C5DD8F3D231828B4,classic_bike,2022-04-15 12:16:48.000000 UTC,2022-04-15 12:31:01.000000 UTC,Canal St & Taylor St,Clinton St & Lake St,member,0-0 0 0:14:13,Friday
0D6E04CB06D92351,classic_bike,2022-04-15 12:27:16.000000 UTC,2022-04-15 12:52:08.000000 UTC,Canal St & Taylor St,900 W Harrison St,casual,0-0 0 0:24:52,Friday
D32DD7C497C1B159,classic_bike,2022-04-15 12:39:57.000000 UTC,2022-04-15 12:48:49.000000 UTC,Canal St & Taylor St,Wabash Ave & Roosevelt Rd,member,0-0 0 0:8:52,Friday
441A2BE94DCA1ADD,electric_bike,2022-04-15 13:04:29.000000 UTC,2022-04-15 13:07:09.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:2:40,Friday
C69884B1870CB9E8,electric_bike,2022-04-15 13:08:32.000000 UTC,2022-04-15 13:14:53.000000 UTC,Canal St & Taylor St,Clinton St & Lake St,member,0-0 0 0:6:21,Friday
A66B26780966B05F,electric_bike,2022-04-15 14:12:16.000000 UTC,2022-04-15 14:19:40.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:7:24,Friday
21EA1071261C72A2,classic_bike,2022-04-15 14:58:12.000000 UTC,2022-04-15 15:05:10.000000 UTC,Canal St & Taylor St,Canal St & Taylor St,casual,0-0 0 0:6:58,Friday
0385FE1FB212AFB0,docked_bike,2022-04-15 15:04:17.000000 UTC,2022-04-15 15:29:30.000000 UTC,Canal St & Taylor St,Dearborn St & Adams St,casual,0-0 0 0:25:13,Friday
80C73594AA81AC46,docked_bike,2022-04-15 15:04:56.000000 UTC,2022-04-15 15:29:27.000000 UTC,Canal St & Taylor St,Dearborn St & Adams St,casual,0-0 0 0:24:31,Friday
FAED8F04F6E67166,docked_bike,2022-04-15 15:07:31.000000 UTC,2022-04-15 15:30:07.000000 UTC,Canal St & Taylor St,Dearborn St & Adams St,casual,0-0 0 0:22:36,Friday
C6A7C8D9BC056245,electric_bike,2022-04-15 15:08:54.000000 UTC,2022-04-15 15:37:23.000000 UTC,Canal St & Taylor St,Dearborn St & Adams St,casual,0-0 0 0:28:29,Friday
7DC927C63C6459B7,classic_bike,2022-04-15 17:48:10.000000 UTC,2022-04-15 17:53:12.000000 UTC,Canal St & Taylor St,Clinton St & Jackson Blvd,casual,0-0 0 0:5:2,Friday
DED237534A530C82,classic_bike,2022-04-15 23:54:38.000000 UTC,2022-04-16 00:06:54.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,casual,0-0 0 0:12:16,Friday
F7AD46D0664A4173,electric_bike,2022-04-16 10:01:46.000000 UTC,2022-04-16 10:06:42.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:4:56,Saturday
40F019CAE05C5269,classic_bike,2022-04-16 11:19:05.000000 UTC,2022-04-16 11:24:08.000000 UTC,Canal St & Taylor St,Wells St & Polk St,member,0-0 0 0:5:3,Saturday
34BEA40758305D30,classic_bike,2022-04-16 12:05:38.000000 UTC,2022-04-16 12:11:27.000000 UTC,Canal St & Taylor St,Clinton St & Madison St,member,0-0 0 0:5:49,Saturday
4B09ABCE70E9694B,docked_bike,2022-04-16 12:43:52.000000 UTC,2022-04-16 13:14:46.000000 UTC,Canal St & Taylor St,Wentworth Ave & 35th St,casual,0-0 0 0:30:54,Saturday
EB6D92045B82835D,classic_bike,2022-04-16 13:00:54.000000 UTC,2022-04-16 13:10:34.000000 UTC,Canal St & Taylor St,Throop St & Taylor St,casual,0-0 0 0:9:40,Saturday
26381A2C4A67E099,electric_bike,2022-04-16 14:12:38.000000 UTC,2022-04-16 14:19:00.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:6:22,Saturday
6BD4790282FD4894,classic_bike,2022-04-16 14:52:15.000000 UTC,2022-04-16 15:07:24.000000 UTC,Canal St & Taylor St,Burnham Harbor,member,0-0 0 0:15:9,Saturday
384B970F079AA601,electric_bike,2022-04-16 14:55:22.000000 UTC,2022-04-16 15:12:15.000000 UTC,Canal St & Taylor St,State St & Randolph St,member,0-0 0 0:16:53,Saturday
3D7C0E0630D6DC40,classic_bike,2022-04-16 19:36:20.000000 UTC,2022-04-16 19:45:07.000000 UTC,Canal St & Taylor St,Throop St & Taylor St,member,0-0 0 0:8:47,Saturday
D73CB30C84EC9D0F,electric_bike,2022-04-16 20:47:50.000000 UTC,2022-04-16 20:55:10.000000 UTC,Canal St & Taylor St,Clark St & Ida B Wells Dr,member,0-0 0 0:7:20,Saturday
D51CDAE98C0C4C79,classic_bike,2022-04-16 20:47:55.000000 UTC,2022-04-16 20:54:47.000000 UTC,Canal St & Taylor St,Clark St & Ida B Wells Dr,member,0-0 0 0:6:52,Saturday
F4998A28E8432613,electric_bike,2022-04-16 20:48:00.000000 UTC,2022-04-16 20:55:00.000000 UTC,Canal St & Taylor St,Clark St & Ida B Wells Dr,member,0-0 0 0:7:0,Saturday
BAF55084AC53C4CE,classic_bike,2022-04-17 11:05:53.000000 UTC,2022-04-17 11:11:21.000000 UTC,Canal St & Taylor St,Peoria St & Jackson Blvd,member,0-0 0 0:5:28,Sunday
45CCAFEE52CDFABA,classic_bike,2022-04-17 11:42:12.000000 UTC,2022-04-17 11:48:42.000000 UTC,Canal St & Taylor St,Federal St & Polk St,member,0-0 0 0:6:30,Sunday
5056DC3CB35B5A48,electric_bike,2022-04-17 14:12:38.000000 UTC,2022-04-17 14:19:39.000000 UTC,Canal St & Taylor St,None given,member,0-0 0 0:7:1,Sunday
9C75243AAC0B251F,electric_bike,2022-04-17 14:55:25.000000 UTC,2022-04-17 15:13:41.000000 UTC,Canal St & Taylor St,Clark St & Elm St,member,0-0 0 0:18:16,Sunday
94D77500368526A3,electric_bike,2022-04-17 15:20:45.000000 UTC,2022-04-17 15:35:19.000000 UTC,Canal St & Taylor St,Western Ave & Congress Pkwy,casual,0-0 0 0:14:34,Sunday
F87BDD8BE47D9C16,electric_bike,2022-04-17 15:39:40.000000 UTC,2022-04-17 15:45:01.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:5:21,Sunday
30B2BA33BE1B5D96,classic_bike,2022-04-17 16:31:04.000000 UTC,2022-04-17 16:35:35.000000 UTC,Canal St & Taylor St,Canal St & Jackson Blvd,casual,0-0 0 0:4:31,Sunday
271E6EC0BE0B7782,classic_bike,2022-04-17 17:20:30.000000 UTC,2022-04-17 18:22:16.000000 UTC,Canal St & Taylor St,Michigan Ave & Pearson St,casual,0-0 0 1:1:46,Sunday
BB14D6089FCF12A7,classic_bike,2022-04-17 17:20:32.000000 UTC,2022-04-17 18:22:10.000000 UTC,Canal St & Taylor St,Michigan Ave & Pearson St,casual,0-0 0 1:1:38,Sunday
0DD6A9643CD7A4C9,classic_bike,2022-04-17 21:09:53.000000 UTC,2022-04-17 21:29:26.000000 UTC,Canal St & Taylor St,MLK Jr Dr & 29th St,member,0-0 0 0:19:33,Sunday
2D96A89F3E20AFFD,classic_bike,2022-04-18 07:10:37.000000 UTC,2022-04-18 07:15:05.000000 UTC,Canal St & Taylor St,Clinton St & Tilden St,member,0-0 0 0:4:28,Monday
BD393435D2B15F6D,electric_bike,2022-04-18 09:50:56.000000 UTC,2022-04-18 09:55:24.000000 UTC,Canal St & Taylor St,Canal St & Adams St,member,0-0 0 0:4:28,Monday
8C8076F25738670F,classic_bike,2022-04-18 10:16:10.000000 UTC,2022-04-18 10:24:16.000000 UTC,Canal St & Taylor St,Loomis St & Lexington St,member,0-0 0 0:8:6,Monday
F6D215897B446331,electric_bike,2022-04-18 11:18:21.000000 UTC,2022-04-18 11:25:25.000000 UTC,Canal St & Taylor St,Peoria St & Jackson Blvd,member,0-0 0 0:7:4,Monday
5AE3A2287410F0B3,classic_bike,2022-04-18 11:48:50.000000 UTC,2022-04-18 12:06:59.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:18:9,Monday
477276B5B64511EE,electric_bike,2022-04-18 13:44:20.000000 UTC,2022-04-18 13:47:10.000000 UTC,Canal St & Taylor St,Financial Pl & Ida B Wells Dr,member,0-0 0 0:2:50,Monday
BD911BF4040BF9AF,electric_bike,2022-04-18 15:06:57.000000 UTC,2022-04-18 15:11:23.000000 UTC,Canal St & Taylor St,Wells St & Polk St,member,0-0 0 0:4:26,Monday
12E99BE766AD204F,classic_bike,2022-04-18 16:43:32.000000 UTC,2022-04-18 16:45:23.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,member,0-0 0 0:1:51,Monday
37A65BF9E5C0969D,electric_bike,2022-04-18 19:00:08.000000 UTC,2022-04-18 19:11:50.000000 UTC,Canal St & Taylor St,Michigan Ave & Lake St,casual,0-0 0 0:11:42,Monday
07976403900F7A11,classic_bike,2022-04-18 19:19:47.000000 UTC,2022-04-18 19:36:03.000000 UTC,Canal St & Taylor St,Clark St & Schiller St,member,0-0 0 0:16:16,Monday
D5E1CC78C9FCB854,electric_bike,2022-04-19 08:47:37.000000 UTC,2022-04-19 08:51:28.000000 UTC,Canal St & Taylor St,Clinton St & 18th St,member,0-0 0 0:3:51,Tuesday
46623D5CFBA0023F,classic_bike,2022-04-19 08:47:47.000000 UTC,2022-04-19 08:49:30.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,casual,0-0 0 0:1:43,Tuesday
BB07FC9A69891EB1,classic_bike,2022-04-19 08:52:01.000000 UTC,2022-04-19 08:54:30.000000 UTC,Canal St & Taylor St,Canal St & Harrison St,member,0-0 0 0:2:29,Tuesday
7435ECDE63381004,classic_bike,2022-04-19 08:57:43.000000 UTC,2022-04-19 09:00:57.000000 UTC,Canal St & Taylor St,Clinton St & Tilden St,member,0-0 0 0:3:14,Tuesday
D7268A11BE325B8E,electric_bike,2022-04-19 13:59:18.000000 UTC,2022-04-19 14:03:01.000000 UTC,Canal St & Taylor St,May St & Taylor St,member,0-0 0 0:3:43,Tuesday
4E9A676E87504579,classic_bike,2022-04-19 15:17:59.000000 UTC,2022-04-19 15:35:14.000000 UTC,Canal St & Taylor St,Eckhart Park,member,0-0 0 0:17:15,Tuesday
